Railroad Code,Railroad Name,Report Year,Incident Number,Incident Year,Incident Month,Other Railroad Code,Other Railroad Name,Other Incident Number,Other Incident Year,Other Incident Month,Maintenance Incident Railroad Code,Maintenance Railroad Name,Maintainance Incident Number,Maintenance Incident Year,Maintenance Incident Month,Grade Crossing ID,Date,Time,Month,Day,Hour,Minute,AM/PM,Nearest Station,Division,Subdivision,County Code,County Name,State Code,State Name,City Name,Highway Name,Public/Private Code,Public/Private,Highway User Code,Highway User,Estimated Vehicle Speed,Vehicle Direction Code,Vehicle Direction,Highway User Position Code,Highway User Position,Equipment Involved Code,Equipment Involved,Railroad Car Unit Position,Equipment Struck Code,Equipment Struck,Hazmat Involvement Code,Hazmat Involvement,Hazmat Released by Code,Hazmat Released by,Hazmat Released Name,Hazmat Released Quantity,Hazmat Released Measure,Temperature,Visibility Code,Visibility,Weather Condition Code,Weather Condition,Equipment Type Code,Equipment Type,Track Type Code,Track Type,Track Name,Track Class,Number of Locomotive Units,Number of Cars,Train Speed,Estimated/Recorded Speed,Train Direction Code,Train Direction,Crossing Warning Expanded Code 1,Crossing Warning Expanded Code 2,Crossing Warning Expanded Code 3,Crossing Warning Expanded Code 4,Crossing Warning Expanded Code 5,Crossing Warning Expanded Code 6,Crossing Warning Expanded Code 7,Crossing Warning Expanded Code 8,Crossing Warning Expanded Code 9,Crossing Warning Expanded Code 10,Crossing Warning Expanded Code 11,Crossing Warning Expanded Code 12,Crossing Warning Expanded 1,Crossing Warning Expanded 2,Crossing Warning Expanded 3,Crossing Warning Expanded 4,Crossing Warning Expanded 5,Crossing Warning Expanded 6,Crossing Warning Expanded 7,Crossing Warning Expanded 8,Crossing Warning Expanded 9,Crossing Warning Expanded 10,Crossing Warning Expanded 11,Crossing Warning Expanded 12,Signaled Crossing Warning Code,Signaled Crossing Warning,Crossing Warning Explanation Code,Crossing Warning Explanation,Roadway Condition Code,Roadway Condition,Crossing Warning Location Code,Crossing Warning Location,Warning Connected To Signal,Crossing Illuminated,User Age,User Gender,User Struck By Second Train,Highway User Action Code,Highway User Action,Driver Passed Vehicle,View Obstruction Code,View Obstruction,Driver Condition Code,Driver Condition,Driver In Vehicle,Crossing Users Killed For Reporting Railroad,Crossing Users Injured For Reporting Railroad,Vehicle Damage Cost,Number Vehicle Occupants,Employees Killed For Reporting Railroad,Employees Injured For Reporting Railroad,Number People On Train,Form 54 Filed,Passengers Killed For Reporting Railroad,Passengers Injured For Reporting Railroad,Video Taken,Video Used,Special Study 1,Special Study 2,Narrative,Total Killed Form 57,Total Injured Form 57,Railroad Type,Joint Code,Total Killed Form 55A,Total Injured Form 55A,District,Whistle Ban Code,Whistle Ban,Report Key
BNSF,BNSF Railway Company,2007,CA0407200,07,04,,,,,,BNSF,BNSF Railway Company,CA0407200,07,04,027880K,04/03/2007,12:50 AM,04,03,12,50,AM,HOBART,CALIFORNIA,,037,LOS ANGELES,06,CALIFORNIA,VERNON,SANTA FE ACCESS,N,Private,C,Truck-trailer,1,1,North,3,Moving over crossing,6,Light loco(s) (moving),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,52,4,Dark,1,Clear,8,Light loco(s),2,Yard,LEAD,1,4,0,7,E,3,East,,,,,,,,,,,,12,,,,,,,,,,,,None,,,,,,,,,Unknown,Unknown,35,Male,No,3,Did not stop,Unknown,8,Not obstructed,3,Uninjured,Yes,0,0,5000,1,0,0,2,No,0,0,,,,,,0,0,1L,1,0,0,7,2,No,BNSFCA0407200200704
BNSF,BNSF Railway Company,2007,CA0407203,07,04,,,,,,BNSF,BNSF Railway Company,CA0407203,07,04,028580A,04/19/2007,4:28 PM,04,19,04,28,PM,HAMMOND,CALIFORNIA,,039,MADERA,06,CALIFORNIA,FRESNO,SHIELD AVE,Y,Public,M,Other,1,3,East,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,2,Rail equipment,4,Neither,,,,59,2,Day,2,Cloudy,1,Freight Train,1,Main,SINGLE MAIN,5,4,69,65,E,3,East,1,,,,,,,,,,,3,Gates,,,,,,,,,,,Standard FLS,1,Provided minimum 20-second warning,,,,,1,Both sides,Unknown,Unknown,15,Male,No,1,Went around the gate,No,8,Not obstructed,1,Killed,Yes,1,0,300,1,0,0,3,No,0,0,,,,,BICYCLE,1,0,1L,1,1,0,7,2,No,BNSFCA0407203200704
BNSF,BNSF Railway Company,2007,CA0407204,07,04,,,,,,BNSF,BNSF Railway Company,CA0407204,07,04,927476M,04/25/2007,7:10 AM,04,25,07,10,AM,RICHMOND,CALIFORNIA,,013,CONTRA COSTA,06,CALIFORNIA,,ONE BROADWAY,N,Private,J,Other motor vehicle,3,4,West,3,Moving over crossing,6,Light loco(s) (moving),1,1,Rail equipment struck highway user,1,Highway user,4,Neither,,,,68,2,Day,1,Clear,8,Light loco(s),2,Yard,300,1,1,0,10,R,3,East,,,,,,,,,,,,12,,,,,,,,,,,,None,,,,,,,,,Unknown,No,,Male,No,2,Stopped and then proceeded,No,8,Not obstructed,3,Uninjured,Yes,0,0,5000,1,0,0,3,No,0,0,,,,,AGE OF DRIVER UNKNOWN,0,0,1L,1,0,0,7,1,Yes,BNSFCA0407204200704
ATK,Amtrak (National Railroad Passenger Corporation),2011,119946,11,05,,,,,,BNSF,BNSF Railway Company,CA0511204,11,05,029644M,05/29/2011,7:14 PM,05,29,07,14,PM,"ANTIOCH,PITTSBURG",PAC,,013,CONTRA COSTA,06,CALIFORNIA,,WERNER RD.,N,Private,J,Other motor vehicle,,2,South,3,Moving over crossing,2,Train (units pushing),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,67,3,Dusk,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE MAIN TRACK,4,1,5,40,E,3,East,,,,,,,,,,,,8,,,,,,,,,,,,Stop signs,,,,,,,1,Both sides,No,No,25,Female,No,3,Did not stop,No,8,Not obstructed,3,Uninjured,Yes,0,0,20000,1,0,0,118,No,0,0,,,,,"TRAIN 718 OPERATING WITH CAB CAR C/8306 AND 5 CARS WITH LOCOMOTIVE E/2052 STRUCK A BOAT TRAILER BEING PULLED BY AN SUV AT MP1139.00, A PRIVATE CROSSING. HIGHWAY USER SPEED IS UNKNOWN.",0,0,6,1,0,0,7,2,No,ATK119946201105
SFRV,South Florida Regional Transit Authority,2014,082714,14,08,,,,,,CSX,CSX Transportation,XXX,14,08,628168G,08/27/2014,7:07 PM,08,27,07,07,PM,POMPANO BEACH,,MIAMI,011,BROWARD,12,FLORIDA,DEERFIELD BEACH,NW 48TH STREET,Y,Public,D,Pick-up truck,15,4,West,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,88,3,Dusk,1,Clear,3,Commuter Train - Pulling,1,Main,MAIN LINE 1,4,1,3,62,R,2,South,1,2,3,6,7,,,,,,,11,Gates,Cantilever FLS,Standard FLS,Audible,Crossbucks,,,,,,,Other,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,No,Unknown,55,Male,No,7,Went thru the gate,No,8,Not obstructed,2,Injured,Yes,0,2,10000,2,0,0,134,No,0,0,Yes,Yes,,,SOUTHBOUND COMMUTER TRAIN STRUCK A PICKUP AFTER IT WAS DRIVEN THROUGH THE CROSSING GATE INTO THE PATH OF THE TRAIN. BOTH DRIVER AND PASSENGER WERE TRANSPORTED TO HOSPITAL FOR TREATMENT. DRIVER FLED THE HOSPITAL PRIOR TO TREATMENT. PASSENGER SUSTAINED DEEP CUTS TO THE HEAD AND A FRACTURED NECK.  #32INCLUDES PAVEMENT MARKINGS.,0,2,6,1,0,2,3,,,SFRV082714201408
ATK,Amtrak (National Railroad Passenger Corporation),2014,134335,14,09,,,,,,CSX,CSX Transportation,000134598,14,09,628282G,09/04/2014,8:35 AM,09,04,08,35,AM,MIAMI,,MIAMI,011,BROWARD,12,FLORIDA,HOLLYWOOD,PEMBROKE ROAD,Y,Public,A,Auto,0,3,East,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,80,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN 1,3,2,10,30,E,1,North,1,2,3,6,,,,,,,,7,Gates,Cantilever FLS,Standard FLS,Audible,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,Yes,No,50,Female,No,4,Stopped on crossing,No,8,Not obstructed,2,Injured,Yes,0,1,5000,1,0,0,40,No,0,0,Yes,No,,,"TRAIN 98 OPERATING WITH LOCOMOTIVES E/85-E/71 AND 10 CARS STRUCK AN OCCUPIED VEHICLE AT MP 1020.85,PEMBROKE RD CROSSING.  THERE WAS NO EQUIPMENT DAMAGE.",0,1,6,1,0,1,3,,,ATK134335201409
CSX,CSX Transportation,2014,000133305,14,08,,,,,,CSX,CSX Transportation,000133305,14,08,626919P,08/10/2014,5:37 PM,08,10,05,37,PM,TAMPA,,TAMPA TERMINAL,057,HILLSBOROUGH,12,FLORIDA,TAMPA,FRANK ADAMO DR,Y,Public,A,Auto,40,4,West,3,Moving over crossing,1,Train (units pulling),40,2,Rail equipment struck by highway user,2,Rail equipment,4,Neither,,,,85,2,Day,1,Clear,1,Freight Train,1,Main,SINGLE MAIN,1,2,82,5,E,2,South,1,2,6,,,,,,,,,11,Gates,Cantilever FLS,Audible,,,,,,,,,Other,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,No,Yes,25,Female,No,5,Other,No,8,Not obstructed,2,Injured,Yes,0,1,6500,1,0,0,2,No,0,0,No,No,,,"AUTOMOBILE DRIVER IS BELIEVED TO HAVE SUFFERED MEDICAL CONDITION WHICH CAUSED HER TO DIVERT FROM THEWESTBOUND LANES OF TRAVEL AND VENTURE INTO THE EASTBOUND LANES AND RUN INTO THE LOADED ETHANOL TRAIN, FORTY CARS FROM THE LEAD ENGINES. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).",0,1,1,1,0,1,3,,,CSX000133305201408
CSX,CSX Transportation,2014,000133220,14,08,,,,,,CFRC,Central Florida Rail Corridor,XXX,14,08,622174P,08/10/2014,2:30 AM,08,10,02,30,AM,ORLANDO,,ORLANDO,095,ORANGE,12,FLORIDA,ORLANDO,VIRGINIA DR,Y,Public,K,Pedestrian,,4,West,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,78,4,Dark,1,Clear,1,Freight Train,1,Main,#1 MAIN,2,2,30,20,E,2,South,1,3,,,,,,,,,,6,Gates,Standard FLS,,,,,,,,,,Audible,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,Yes,Yes,46,Male,No,1,Went around the gate,,8,Not obstructed,,,,0,1,0,0,0,0,2,No,0,0,No,No,,,A76409 STRUCK TRESPASSER AS HE WAS TRYING TO CROSS TRACKS.  TRESPASSER FLED SCENE AND WAS FOUND AT ALOCAL HOSPITAL BY CITY OF ORLANDO POLICE AND STATED. TRESPASSER TOLD WITNESS HE WAS STRUCK BY A TRAIN BUT DENIED BEING STRUCK TO POLICE.,0,1,1,1,0,1,3,,,CSX000133220201408
CSX,CSX Transportation,2014,000133546,14,08,,,,,,CSX,CSX Transportation,000133546,14,08,625948W,08/14/2014,9:50 PM,08,14,09,50,PM,GAINESVILLE,,DEERHAVEN,001,ALACHUA,12,FLORIDA,GAINESVILLE,GRIFFIS LUMBER,Y,Public,E,Van,20,2,South,3,Moving over crossing,2,Train (units pushing),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,81,4,Dark,1,Clear,1,Freight Train,1,Main,SINGLE MAIN,1,2,8,8,E,2,South,8,7,,,,,,,,,,10,Stop signs,Crossbucks,,,,,,,,,,Flagged by crew,,,,,B,Wet,1,Both sides,,No,60,Male,No,2,Stopped and then proceeded,No,8,Not obstructed,3,Uninjured,Yes,0,0,4000,2,0,0,2,No,0,0,No,No,,,"DURING SHOVE MOVE, A76514 STRUCK VEHICLE WHICH FAILED TO YIELD THE RIGHT OF WAY.",0,0,1,1,0,0,3,,,CSX000133546201408
IC,Illinois Central Railroad Company,2007,577053,07,12,,,,,,IC,Illinois Central Railroad Company,577053,07,12,300895A,12/03/2007,11:30 PM,12,03,11,30,PM,HALSTON,CENTRAL,,049,HINDS,28,MISSISSIPPI,,NORTHSIDE DRIVE,Y,Public,A,Auto,15,3,East,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,2,Rail equipment,4,Neither,,,,35,4,Dark,1,Clear,1,Freight Train,1,Main,SINGLE MAIN,4,2,106,25,E,1,North,1,2,3,6,,,,,,,,7,Gates,Cantilever FLS,Standard FLS,Audible,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Yes,25,Male,No,1,Went around the gate,No,8,Not obstructed,2,Injured,Yes,0,1,7000,1,0,0,3,No,0,0,,,,,M34371-04 TRAVELING NORTH STRUCK AUTO THAT WENT AROUND DOWNED GATES AT NORTHSIDE DRIVE. DRIVER WAS TRANSPORTED TO HOSPITAL.,0,1,1L,1,0,1,3,2,No,IC577053200712
IC,Illinois Central Railroad Company,2007,577929,07,12,,,,,,IC,Illinois Central Railroad Company,577929,07,12,304198C,12/11/2007,11:05 PM,12,11,11,05,PM,MOBILE,CENTRAL,,097,MOBILE,01,ALABAMA,MOBILE,CHEROKEE STREET,Y,Public,A,Auto,2,3,East,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,60,4,Dark,1,Clear,1,Freight Train,1,Main,SINGLE MAIN,2,1,100,18,E,2,South,,,,,,,,,,,,7,,,,,,,,,,,,Crossbucks,,,,,,,1,Both sides,No,No,35,Female,No,3,Did not stop,No,8,Not obstructed,2,Injured,Yes,0,3,5000,3,0,0,2,No,0,0,,,,,C70171-11 STRUCK VEHICLE THAT FAILED TO STOP AT THE CHEROKEE STREET CROSSING FOR ONCOMING TRAIN. DRIVER & 2 PASSENGERS SUSTAINED CUTS TO FACE & UPPER BODY. THE PASSENGERS FLED BEFORE AUTHORITIES SHOWED UP.,0,3,1L,1,0,3,3,2,No,IC577929200712
IC,Illinois Central Railroad Company,2007,578721,07,12,,,,,,IC,Illinois Central Railroad Company,578721,07,12,303165L,12/18/2007,9:30 PM,12,18,09,30,PM,LAPLACE,CENTRAL,,095,ST JOHN THE BAPTIST,22,LOUISIANA,LAPLACE,CARDINAL STREET,Y,Public,B,Truck,0,1,North,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,2,Rail equipment,4,Neither,,,,55,4,Dark,2,Cloudy,1,Freight Train,1,Main,SINGLE MAIN TRACK,3,2,53,36,R,1,North,8,,,,,,,,,,,7,Stop signs,,,,,,,,,,,Crossbucks,,,,,,,1,Both sides,No,Yes,25,Male,No,4,Stopped on crossing,No,8,Not obstructed,2,Injured,Yes,0,1,3500,1,0,0,2,No,0,0,,,,,DRIVER OF TRUCK STOPPED ON THE CARDINAL STREET CROSSING AND WAS STRUCK BY ONCOMING TRAIN. DRIVER WASTRANSPORTED TO HOSPITAL WITH CHEST PAINS.,0,1,1L,1,0,1,5,2,No,IC578721200712
IC,Illinois Central Railroad Company,2007,578810,07,12,,,,,,IC,Illinois Central Railroad Company,578810,07,12,304199J,12/19/2007,8:15 PM,12,19,08,15,PM,MOBILE,CENTRAL,,097,MOBILE,01,ALABAMA,MOBILE,DAUPHIN ISLAND PKWAY,Y,Public,A,Auto,0,1,North,2,Stopped on crossing,6,Light loco(s) (moving),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,55,4,Dark,1,Clear,8,Light loco(s),1,Main,SINGLE MAIN,2,2,0,13,R,2,South,3,6,,,,,,,,,,7,Standard FLS,Audible,,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Yes,30,Male,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,Yes,0,0,2500,1,0,0,2,No,0,0,,,,,VEHICLE STOPPED TOO CLOSE TO THE RAILROAD TRACKS AT THE DAUPHIN ISLAND PKWY CROSSING AND WAS STRUCKBY LITE ENGINES.,0,0,1L,1,0,0,3,2,No,IC578810200712
IC,Illinois Central Railroad Company,2007,579162,07,12,,,,,,IC,Illinois Central Railroad Company,579162,07,12,304232G,12/23/2007,3:15 PM,12,23,03,15,PM,MOBILE,CENTRAL,,097,MOBILE,01,ALABAMA,MOBILE,MOFFETT ROAD,Y,Public,A,Auto,0,4,West,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,2,Rail equipment,4,Neither,,,,50,2,Day,2,Cloudy,1,Freight Train,1,Main,SINGLE MAIN,4,2,71,8,R,2,South,2,6,,,,,,,,,,7,Cantilever FLS,Audible,,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Yes,25,Male,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,Yes,0,0,2500,2,0,0,2,No,0,0,,,,,TRAIN A48871-23 STRUCK VEHICLE THAT STOPPED ON THE MOFFETT ROAD CROSSING.  DRIVER AND PASSENGER OF VEHICLE NOT INJURED AND WALKING AROUND AREA.,0,0,1L,1,0,0,3,2,No,IC579162200712
NS,Norfolk Southern Railway Company,2020,137733,20,04,,,,,,NS,Norfolk Southern Railway Company,137733,20,04,728204B,04/11/2020,5:00 PM,04,11,05,00,PM,CAMP HILL,,ALABAMA,123,TALLAPOOSA,01,ALABAMA,CAMP HILL,CITY/WILSON STREET,Y,Public,C,Truck-trailer,5,1,North,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,2,Rail equipment,4,Neither,,,,72,3,Dusk,1,Clear,1,Freight Train,1,Main,SINGLE MAIN TRACK,3,3,106,35,E,4,West,,,,,,,,,,,,7,,,,,,,,,,,,Crossbucks,,,,,A,Dry,1,Both sides,Unknown,Yes,22,Male,No,3,Did not stop,No,8,Not obstructed,3,Uninjured,Yes,0,0,2000,1,0,0,2,No,0,0,No,No,,,NS TRAIN 373A510 STRUCK A HWY-USER AT A HWY GRADE CROSSING.,0,0,1,1,0,0,3,,,NS137733202004
KFR,Kettle Falls International Railway LLC,2007,KFRCS07014,07,12,,,,,,KFR,Kettle Falls International Railway LLC,KFRCS07014,07,12,059052J,12/31/2007,10:30 AM,12,31,10,30,AM,EVANS,SYSTEM,,065,STEVENS,53,WASHINGTON,,PRIVATE DRIVE,N,Private,A,Auto,2,3,East,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,2,Rail equipment,4,Neither,,,,23,2,Day,2,Cloudy,1,Freight Train,1,Main,KETTLE FALLS SUB.,2,3,36,25,R,1,North,,,,,,,,,,,,8,,,,,,,,,,,,Stop signs,,,,,,,1,Both sides,,No,,Male,No,3,Did not stop,No,8,Not obstructed,2,Injured,Yes,0,2,8000,2,0,0,2,No,0,0,,,,,BOTH DRIVER AND PASSENGER WERE TRANSPORTED TO HOSPITAL. NO INJURIES TO TRAIN CREW.,0,2,3,1,0,2,8,2,No,KFRKFRCS07014200712
CSX,CSX Transportation,2020,000192431,20,09,,,,,,CSX,CSX Transportation,000192431,20,09,352292V,09/03/2020,5:11 PM,09,03,05,11,PM,CALERA,,S & N A SOUTH,117,SHELBY,01,ALABAMA,CALERA,20TH AVE,Y,Public,A,Auto,10,4,West,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,2,Rail equipment,4,Neither,,,,89,2,Day,1,Clear,1,Freight Train,1,Main,SINGLE MAIN TRACK,3,3,145,27,R,1,North,7,,,,,,,,,,,11,Crossbucks,,,,,,,,,,,Other,,,,,A,Dry,1,Both sides,No,Yes,,Male,No,3,Did not stop,No,8,Not obstructed,3,Uninjured,Yes,0,0,6500,1,0,0,2,No,0,0,Yes,Yes,,,Q52002 MOVING NORTH ON THE SINGLE MAIN AT MILEPOST 000425.3 STRUCK VEHICLE THAT WAS MOVING WEST. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES). AGE OF DRIVER UNKNOWN.,0,0,1,1,0,0,3,,,CSX000192431202009
CSX,CSX Transportation,2020,000192635,20,09,,,,,,CSX,CSX Transportation,000192635,20,09,831208H,09/14/2020,8:15 AM,09,14,08,15,AM,LOACHAPOKA,,AWP W OF A,081,LEE,01,ALABAMA,AUBURN,LEE RD,Y,Public,D,Pick-up truck,0,3,East,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,73,2,Day,1,Clear,1,Freight Train,1,Main,SINGLE MAIN TRACK,4,1,8,47,R,1,North,3,6,7,,,,,,,,,11,Standard FLS,Audible,Crossbucks,,,,,,,,,Other,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,No,No,24,Male,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,Yes,0,0,15500,1,0,0,2,No,0,0,No,No,,,A74714 STRUCK OCCUPIED 2004 CHEVROLET SILVERADO PICK-UP TRUCK WITH A TRAILER AT THE CROSSING. PROTECTION ALSO AT CROSSING: ADVANCE WARNING.,0,0,1,1,0,0,3,,,CSX000192635202009
NS,Norfolk Southern Railway Company,2020,139664,20,11,,,,,,NS,Norfolk Southern Railway Company,139664,20,11,725198P,11/07/2020,12:30 PM,11,07,12,30,PM,FORT PAYNE,,ALABAMA,049,DE KALB,01,ALABAMA,N/A,PRIVATE,N,Private,C,Truck-trailer,0,4,West,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,2,Rail equipment,4,Neither,,,,72,2,Day,2,Cloudy,1,Freight Train,1,Main,SINGLE MAIN TRACK,4,3,53,38,R,1,North,,,,,,,,,,,,12,,,,,,,,,,,,None,,,,,A,Dry,,,No,No,,,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,No,0,0,7500,1,0,0,2,No,0,0,No,No,,,NS TRAIN 16TA607 STRUCK AN UNOCCUPIED KUBOTA TRACTOR THAT WAS STUCK ON A PRIVATE/FARM HWY GRADE CROSSING.,0,0,1,1,0,0,3,,,NS139664202011
NS,Norfolk Southern Railway Company,2020,139667,20,11,,,,,,NS,Norfolk Southern Railway Company,139667,20,11,731807C,11/07/2020,11:40 PM,11,07,11,40,PM,HUNTSVILLE,,ALABAMA,089,MADISON,01,ALABAMA,HUNTSVILLE,LS/CHURCH STREET NOR,Y,Public,A,Auto,0,2,South,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,59,4,Dark,1,Clear,1,Freight Train,1,Main,SINGLE MAIN TRACK,4,2,69,40,E,4,West,1,2,3,,,,,,,,,6,Gates,Cantilever FLS,Standard FLS,,,,,,,,,Audible,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,No,Yes,,Male,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,No,0,0,1000,1,0,0,2,No,0,0,Yes,No,,,"NS TRAIN 23NAA06 STRUCK AN UNOCCUPIED HONDA SEDAN THAT WAS STOPPED ON THE HWY-GRADE CROSSING, NO GATES PRESENT.",0,0,1,1,0,0,3,,,NS139667202011
BNSF,BNSF Railway Company,2020,HL1120206,20,11,,,,,,BNSF,BNSF Railway Company,HL1120206,20,11,670865C,11/27/2020,1:29 PM,11,27,01,29,PM,CARBON HILL,,BIRMINGHAM,127,WALKER,01,ALABAMA,CARBON HILL,PRIVATE,N,Private,D,Pick-up truck,0,2,South,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,2,Rail equipment,4,Neither,,,,62,2,Day,2,Cloudy,1,Freight Train,1,Main,SINGLE MAIN TRACK,4,4,89,40,R,1,North,8,,,,,,,,,,,7,Stop signs,,,,,,,,,,,Crossbucks,,,,,A,Dry,1,Both sides,No,No,20,Male,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,No,0,0,2500,0,0,0,2,No,0,0,Yes,Yes,,,TRAIN STRUCK TWO VEHICLES THAT WERE BOTH STALLED ON THE GRADE CROSSING AT THE SAME TIME.  NO HAZMATRELEASED.,0,0,1,1,0,0,3,,,BNSFHL1120206202011
BNSF,BNSF Railway Company,2008,GC0208200,08,02,,,,,,UP,Union Pacific Railroad Company,XXX,08,02,764105Y,02/02/2008,2:16 PM,02,02,02,16,PM,EAGLE PASS,GULF,,323,MAVERICK,48,TEXAS,EAGLE PASS,CHURCH ST,Y,Public,A,Auto,1,3,East,3,Moving over crossing,1,Train (units pulling),114,2,Rail equipment struck by highway user,2,Rail equipment,4,Neither,,,,65,2,Day,2,Cloudy,1,Freight Train,1,Main,SINGLE MAIN,2,2,113,15,E,4,West,7,,,,,,,,,,,11,Crossbucks,,,,,,,,,,,Other,,,,,,,1,Both sides,Unknown,No,75,Male,No,5,Other,Unknown,8,Not obstructed,2,Injured,Yes,0,1,5000,1,0,0,3,No,0,0,,,,,41: DRIVER HAD SEIZURE,0,1,1L,1,0,1,5,2,No,BNSFGC0208200200802
BNSF,BNSF Railway Company,2008,GC0208202,08,02,,,,,,UP,Union Pacific Railroad Company,XXX,08,02,432323N,02/15/2008,12:30 AM,02,15,12,30,AM,CROCKETT,GULF,,225,HOUSTON,48,TEXAS,,BELL ST,Y,Public,A,Auto,0,4,West,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,2,Rail equipment,4,Neither,,,,59,4,Dark,2,Cloudy,1,Freight Train,1,Main,SINGLE MAIN,4,3,96,40,E,1,North,1,,,,,,,,,,,6,Gates,,,,,,,,,,,Audible,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Yes,59,Male,No,5,Other,Unknown,8,Not obstructed,3,Uninjured,No,0,0,5000,0,0,0,2,Yes,0,0,,,,,41: UNOCCUPIED VEHICLE,0,0,1L,1,0,0,5,2,No,BNSFGC0208202200802
BNSF,BNSF Railway Company,2008,GC0208203,08,02,,,,,,UP,Union Pacific Railroad Company,XXX,08,02,755336H,02/16/2008,7:00 AM,02,16,07,00,AM,HOUSTON,GULF,,201,HARRIS,48,TEXAS,HOUSTON,PRIVATE,N,Private,K,Pedestrian,,2,South,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,64,1,Dawn,2,Cloudy,1,Freight Train,1,Main,SINGLE MAIN,2,5,87,25,E,3,East,,,,,,,,,,,,8,,,,,,,,,,,,Stop signs,,,,,,,1,Both sides,Unknown,No,21,Male,,,,,8,Not obstructed,,,,0,1,0,1,0,0,3,No,0,0,,,,,,0,1,1L,1,0,1,5,2,No,BNSFGC0208203200802
BNSF,BNSF Railway Company,2008,GC0208204,08,02,,,,,,BNSF,BNSF Railway Company,GC0208204,08,02,597084X,02/17/2008,6:45 PM,02,17,06,45,PM,ROSSLYN,GULF,,201,HARRIS,48,TEXAS,HOUSTON,ANTOINE DR,Y,Public,A,Auto,1,2,South,3,Moving over crossing,6,Light loco(s) (moving),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,61,4,Dark,1,Clear,8,Light loco(s),1,Main,SINGLE MAIN,3,3,0,14,R,1,North,1,,,,,,,,,,,3,Gates,,,,,,,,,,,Standard FLS,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Yes,,Male,No,1,Went around the gate,Unknown,8,Not obstructed,3,Uninjured,Yes,0,0,5000,1,0,0,2,No,0,0,,,,,AGE OF DRIVER UNKNOWN,0,0,1L,1,0,0,5,2,No,BNSFGC0208204200802
